Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Category_Key,Sub_Category_Key,Product_Key,Quantity_Sold
7/21/2019,3/30/2019,INV-62870,4,2,10,1,8,203,25
7/21/2019,4/16/2019,INV-62871,1,2,10,2,12,297,2
7/21/2019,3/25/2019,INV-62872,4,2,10,2,12,290,2
7/22/2019,6/20/2019,INV-62873,3,2,1,1,7,330,8
7/22/2019,3/10/2019,INV-62874,3,2,1,1,7,330,2
7/22/2019,4/4/2019,INV-62875,3,2,1,2,11,273,2
7/22/2019,3/20/2019,INV-62876,3,2,1,2,12,283,2
7/22/2019,5/23/2019,INV-62877,4,2,4,1,1,278,4
7/22/2019,2/20/2019,INV-62878,1,2,4,1,7,330,21
7/22/2019,4/10/2019,INV-62879,1,2,4,1,7,330,25
7/22/2019,7/11/2019,INV-62880,1,2,4,1,7,330,6
7/22/2019,2/23/2019,INV-62881,1,2,4,1,7,330,24
7/22/2019,6/18/2019,INV-62882,1,2,4,1,9,326,11
7/22/2019,5/13/2019,INV-62883,4,2,4,1,5,322,17
7/22/2019,6/10/2019,INV-62884,4,2,4,2,10,242,2
7/22/2019,7/15/2019,INV-62885,1,2,4,2,11,257,2
7/22/2019,7/6/2019,INV-62886,1,2,4,1,8,204,31
7/22/2019,1/25/2019,INV-62887,1,2,4,2,12,286,2
7/22/2019,4/9/2019,INV-62888,1,2,6,1,7,330,21
7/22/2019,5/19/2019,INV-62889,1,2,6,1,7,330,10
7/22/2019,5/5/2019,INV-62890,4,1,6,2,10,237,4
7/22/2019,6/20/2019,INV-62891,1,2,6,2,11,270,2
7/22/2019,2/19/2019,INV-62892,4,1,6,3,15,281,22
7/22/2019,4/12/2019,INV-62893,1,2,6,1,8,202,11
7/22/2019,1/25/2019,INV-62894,3,2,7,1,3,325,11
7/22/2019,3/20/2019,INV-62895,3,2,7,1,3,325,28
7/22/2019,6/20/2019,INV-62896,3,2,7,1,9,326,5
7/22/2019,7/13/2019,INV-62897,1,1,7,1,6,329,6
7/22/2019,3/3/2019,INV-62898,3,2,7,3,14,215,11
7/22/2019,2/2/2019,INV-62899,1,2,7,3,14,217,26
7/22/2019,5/11/2019,INV-62900,3,2,7,2,10,229,4
7/22/2019,3/12/2019,INV-62901,3,1,7,2,11,253,2
7/22/2019,3/29/2019,INV-62902,1,2,7,2,11,264,2
7/22/2019,3/23/2019,INV-62903,1,1,7,2,11,274,2
7/22/2019,3/15/2019,INV-62904,1,2,7,1,8,209,28
7/22/2019,7/8/2019,INV-62905,1,1,8,2,10,232,2
7/22/2019,3/7/2019,INV-62906,3,1,9,1,4,317,29
7/22/2019,1/25/2019,INV-62907,3,1,9,2,10,243,3
7/22/2019,2/12/2019,INV-62908,3,1,9,2,11,263,2
7/22/2019,6/20/2019,INV-62909,3,1,9,1,8,211,21
7/22/2019,3/27/2019,INV-62910,3,1,9,1,8,211,16
7/22/2019,7/8/2019,INV-62911,3,1,10,1,9,326,21
7/22/2019,4/18/2019,INV-62912,3,1,10,1,6,327,30
7/22/2019,3/27/2019,INV-62913,3,1,10,3,14,213,22
7/22/2019,6/17/2019,INV-62914,3,1,10,3,14,219,26
7/22/2019,4/8/2019,INV-62915,3,1,10,2,10,237,2
7/22/2019,7/5/2019,INV-62916,3,1,10,2,11,250,3
7/22/2019,3/1/2019,INV-62917,3,1,10,2,11,264,2
7/23/2019,4/23/2019,INV-62918,3,2,4,1,9,326,15
7/23/2019,3/3/2019,INV-62919,4,1,4,1,5,322,14
7/23/2019,4/21/2019,INV-62920,1,2,4,1,6,327,23
7/23/2019,2/26/2019,INV-62921,4,1,4,3,14,212,2
7/23/2019,6/30/2019,INV-62922,3,2,4,3,14,214,24
7/23/2019,3/27/2019,INV-62923,4,1,4,2,10,237,2
7/23/2019,7/9/2019,INV-62924,1,2,4,2,10,232,2
7/23/2019,4/16/2019,INV-62925,1,2,4,2,11,256,2
7/23/2019,5/2/2019,INV-62926,3,2,4,2,11,256,2
7/23/2019,2/27/2019,INV-62927,3,1,4,2,11,250,3
7/23/2019,3/30/2019,INV-62928,3,1,4,1,8,205,27
7/23/2019,7/10/2019,INV-62929,3,2,9,1,7,330,15
7/23/2019,7/4/2019,INV-62930,3,2,9,1,7,330,17
7/23/2019,7/10/2019,INV-62931,3,2,9,1,7,330,13
7/23/2019,2/23/2019,INV-62932,3,2,9,1,9,326,2
7/23/2019,6/19/2019,INV-62933,3,2,9,1,4,317,9
7/23/2019,4/30/2019,INV-62934,3,2,9,1,6,327,22
7/23/2019,6/18/2019,INV-62935,3,1,9,1,6,327,25
7/23/2019,7/5/2019,INV-62936,3,2,9,2,11,250,2
7/23/2019,6/30/2019,INV-62937,3,2,9,2,11,256,2
7/23/2019,2/13/2019,INV-62938,2,1,9,2,11,255,3
7/23/2019,6/27/2019,INV-62939,3,2,9,2,11,277,2
7/23/2019,5/24/2019,INV-62940,3,1,9,2,12,289,2
7/23/2019,5/18/2019,INV-62941,1,1,10,1,7,330,25
7/23/2019,2/10/2019,INV-62942,1,1,10,1,7,330,14
7/23/2019,1/29/2019,INV-62943,3,1,10,1,9,326,3
7/23/2019,4/12/2019,INV-62944,1,2,10,1,6,328,26
7/23/2019,2/21/2019,INV-62945,3,1,10,1,6,329,27
7/23/2019,5/20/2019,INV-62946,1,1,10,3,14,214,3
7/23/2019,5/8/2019,INV-62947,1,1,10,2,10,305,3
7/23/2019,5/18/2019,INV-62948,1,2,10,2,11,256,3
7/23/2019,3/7/2019,INV-62949,3,1,10,2,11,274,2
7/23/2019,4/24/2019,INV-62950,3,1,10,2,11,268,4
7/23/2019,6/27/2019,INV-62951,3,2,10,2,11,261,2
7/24/2019,6/12/2019,INV-62952,3,2,1,1,7,330,29
7/24/2019,3/4/2019,INV-62953,3,2,1,1,7,330,2
7/24/2019,7/4/2019,INV-62954,3,2,1,1,9,326,19
7/24/2019,3/14/2019,INV-62955,1,1,1,3,13,318,13
7/24/2019,6/14/2019,INV-62956,4,1,1,2,10,227,4
7/24/2019,7/12/2019,INV-62957,1,1,1,2,10,228,2
7/24/2019,4/12/2019,INV-62958,3,2,1,2,10,230,2
7/24/2019,4/8/2019,INV-62959,1,1,1,3,15,280,20
7/24/2019,5/9/2019,INV-62960,4,1,1,1,8,204,18
7/24/2019,5/23/2019,INV-62961,4,1,4,1,7,330,3
7/24/2019,5/27/2019,INV-62962,4,1,4,1,7,330,5
7/24/2019,4/10/2019,INV-62963,1,1,4,1,7,330,3
7/24/2019,3/29/2019,INV-62964,1,1,4,1,7,330,30
7/24/2019,2/21/2019,INV-62965,4,2,4,1,3,325,24
7/24/2019,6/19/2019,INV-62966,4,2,4,1,3,325,5
7/24/2019,3/24/2019,INV-62967,1,1,4,1,3,325,19
7/24/2019,5/11/2019,INV-62968,1,1,4,1,3,325,5
7/24/2019,3/27/2019,INV-62969,4,1,4,1,9,326,5
7/24/2019,4/20/2019,INV-62970,1,1,4,1,9,326,12
7/24/2019,7/13/2019,INV-62971,1,1,4,1,5,322,7
7/24/2019,7/14/2019,INV-62972,1,2,4,3,13,318,28
7/24/2019,5/20/2019,INV-62973,4,2,4,3,14,219,24
7/24/2019,6/29/2019,INV-62974,1,1,4,3,14,214,14
7/24/2019,4/27/2019,INV-62975,4,1,4,2,10,237,4
7/24/2019,1/28/2019,INV-62976,1,1,4,2,10,229,2
7/24/2019,2/28/2019,INV-62977,4,2,4,2,11,265,2
7/24/2019,6/16/2019,INV-62978,1,2,4,2,11,260,2
7/24/2019,5/21/2019,INV-62979,4,2,4,2,11,246,2
7/24/2019,5/25/2019,INV-62980,3,1,4,3,16,324,27
7/24/2019,7/2/2019,INV-62981,4,2,4,1,8,203,7
7/24/2019,3/24/2019,INV-62982,4,2,4,1,8,203,16
7/24/2019,4/3/2019,INV-62983,1,1,4,2,12,298,2
7/24/2019,3/23/2019,INV-62984,3,1,4,2,12,283,4
7/24/2019,7/13/2019,INV-62985,1,1,4,2,12,303,2
7/24/2019,3/8/2019,INV-62986,4,2,6,1,7,330,2
7/24/2019,7/12/2019,INV-62987,4,2,6,1,7,330,27
7/24/2019,5/23/2019,INV-62988,4,2,6,1,5,322,26
7/24/2019,2/2/2019,INV-62989,4,2,6,2,10,232,3
7/24/2019,6/5/2019,INV-62990,4,2,6,1,8,204,21
7/24/2019,3/20/2019,INV-62991,4,2,6,1,8,204,18
7/24/2019,5/17/2019,INV-62992,4,2,6,1,8,204,2
7/24/2019,3/3/2019,INV-62993,1,2,7,1,7,282,20
7/24/2019,2/28/2019,INV-62994,1,2,7,2,11,245,4
7/24/2019,3/20/2019,INV-62995,1,1,8,1,3,325,29
7/24/2019,1/31/2019,INV-62996,1,1,8,1,3,325,22
7/24/2019,6/7/2019,INV-62997,1,1,8,2,11,248,3
7/24/2019,3/14/2019,INV-62998,3,1,8,2,11,261,3
7/24/2019,4/18/2019,INV-62999,3,1,8,2,12,293,2
7/24/2019,2/24/2019,INV-63000,1,1,8,3,17,220,27
7/24/2019,6/17/2019,INV-63001,1,2,9,1,2,223,4
7/24/2019,6/28/2019,INV-63002,3,2,9,1,3,325,25
7/24/2019,6/26/2019,INV-63003,3,2,9,1,3,325,21
7/24/2019,3/17/2019,INV-63004,3,2,9,1,9,326,28
7/24/2019,4/14/2019,INV-63005,1,1,9,1,5,322,11
7/24/2019,2/18/2019,INV-63006,4,1,9,1,6,327,21
7/24/2019,6/11/2019,INV-63007,3,1,9,1,6,329,24
7/24/2019,6/28/2019,INV-63008,1,1,9,2,10,305,3
7/24/2019,2/3/2019,INV-63009,3,1,9,2,10,241,2
7/24/2019,5/5/2019,INV-63010,1,2,9,2,10,239,2
7/24/2019,3/24/2019,INV-63011,4,1,9,2,11,250,2
7/24/2019,3/9/2019,INV-63012,3,2,9,2,11,248,2
7/24/2019,7/7/2019,INV-63013,3,1,9,2,11,269,4
7/24/2019,2/17/2019,INV-63014,1,2,9,2,11,249,2
7/24/2019,3/14/2019,INV-63015,1,2,9,1,8,201,28
7/24/2019,5/15/2019,INV-63016,1,2,9,1,8,201,4
7/24/2019,6/16/2019,INV-63017,1,2,9,1,8,201,9
7/24/2019,4/2/2019,INV-63018,1,2,9,1,8,201,12
7/24/2019,4/20/2019,INV-63019,1,2,9,1,8,201,29
7/24/2019,2/8/2019,INV-63020,3,1,9,1,8,201,5
7/24/2019,4/17/2019,INV-63021,3,1,9,1,8,202,5
7/24/2019,4/20/2019,INV-63022,3,1,9,1,8,202,2
7/24/2019,5/15/2019,INV-63023,1,1,9,2,12,224,30
7/24/2019,2/3/2019,INV-63024,1,1,10,1,7,330,23
7/24/2019,1/30/2019,INV-63025,1,1,10,1,7,330,20
7/24/2019,6/2/2019,INV-63026,3,1,10,1,7,330,31
7/24/2019,6/18/2019,INV-63027,3,1,10,1,7,330,2
7/24/2019,2/3/2019,INV-63028,1,2,10,1,6,329,7
7/24/2019,5/19/2019,INV-63029,1,1,10,1,6,329,27
7/24/2019,3/11/2019,INV-63030,3,1,10,3,14,213,13
7/24/2019,2/12/2019,INV-63031,1,2,10,2,10,243,2
7/24/2019,5/9/2019,INV-63032,1,2,10,2,10,237,3
7/24/2019,4/27/2019,INV-63033,3,1,10,2,11,250,2
7/24/2019,1/25/2019,INV-63034,1,1,10,2,11,250,2
7/24/2019,3/14/2019,INV-63035,4,1,10,2,11,264,2
7/24/2019,4/1/2019,INV-63036,1,2,10,1,8,203,27
7/25/2019,5/10/2019,INV-63037,3,1,1,1,6,327,12
7/25/2019,7/2/2019,INV-63038,3,1,1,2,11,247,2
7/25/2019,6/25/2019,INV-63039,4,2,4,1,6,328,23
7/25/2019,6/10/2019,INV-63040,4,2,4,1,6,328,8
7/25/2019,5/19/2019,INV-63041,4,2,4,2,10,226,2
7/25/2019,2/16/2019,INV-63042,4,2,4,2,11,316,2
7/25/2019,7/1/2019,INV-63043,4,2,4,2,11,268,2
7/25/2019,3/22/2019,INV-63044,3,2,7,1,6,329,27
7/25/2019,4/11/2019,INV-63045,3,2,7,2,11,253,2
7/25/2019,3/5/2019,INV-63046,3,2,7,2,11,275,2
7/25/2019,3/31/2019,INV-63047,4,2,8,1,7,282,23
7/25/2019,5/5/2019,INV-63048,4,2,8,2,10,229,2
7/25/2019,6/27/2019,INV-63049,4,1,8,2,11,253,3
7/25/2019,4/5/2019,INV-63050,4,1,8,1,8,201,13
7/25/2019,4/6/2019,INV-63051,3,2,9,1,7,330,33
7/25/2019,4/6/2019,INV-63052,3,2,9,1,7,330,27
7/25/2019,6/30/2019,INV-63053,1,1,9,1,7,330,3
7/25/2019,6/2/2019,INV-63054,1,1,9,1,7,330,14
7/25/2019,7/15/2019,INV-63055,3,2,9,1,9,326,13
7/25/2019,3/6/2019,INV-63056,3,1,9,1,5,322,17
7/25/2019,3/13/2019,INV-63057,1,1,9,3,13,319,24
7/25/2019,6/12/2019,INV-63058,3,1,9,1,6,327,10
7/25/2019,4/9/2019,INV-63059,3,2,9,3,14,217,16
7/25/2019,5/5/2019,INV-63060,1,1,9,3,14,213,26
7/25/2019,5/11/2019,INV-63061,3,1,9,2,10,304,2
7/25/2019,6/12/2019,INV-63062,1,2,9,2,10,236,4
7/25/2019,6/16/2019,INV-63063,3,2,9,2,11,244,2
7/25/2019,2/14/2019,INV-63064,1,1,9,2,11,275,2
7/25/2019,6/18/2019,INV-63065,1,1,9,2,11,273,2
7/25/2019,7/18/2019,INV-63066,1,2,9,1,8,204,20
7/25/2019,3/4/2019,INV-63067,1,2,9,1,8,204,30
7/25/2019,4/13/2019,INV-63068,1,2,9,1,8,204,24
7/25/2019,4/28/2019,INV-63069,3,1,9,1,8,206,3
7/25/2019,6/18/2019,INV-63070,3,1,9,1,8,206,17
7/25/2019,6/29/2019,INV-63071,1,1,9,1,8,206,16
7/25/2019,4/9/2019,INV-63072,1,1,9,1,8,206,14
7/25/2019,2/7/2019,INV-63073,3,2,9,2,12,303,2
7/25/2019,6/29/2019,INV-63074,1,2,10,1,6,329,12
7/25/2019,5/30/2019,INV-63075,1,2,10,2,10,226,2
7/26/2019,1/27/2019,INV-63076,1,1,1,1,6,327,11
7/26/2019,6/30/2019,INV-63077,1,1,1,2,12,284,2
7/26/2019,4/19/2019,INV-63078,3,1,4,1,5,322,9
7/26/2019,5/8/2019,INV-63079,4,2,4,1,6,328,9
7/26/2019,6/29/2019,INV-63080,1,2,4,1,6,328,11
7/26/2019,7/7/2019,INV-63081,3,2,4,1,6,329,19
7/26/2019,5/22/2019,INV-63082,3,2,4,2,10,231,2
7/26/2019,3/3/2019,INV-63083,3,2,4,2,10,226,3
7/26/2019,5/28/2019,INV-63084,3,1,4,2,10,310,2
7/26/2019,2/3/2019,INV-63085,4,2,4,2,10,227,2
7/26/2019,7/18/2019,INV-63086,3,1,4,2,11,246,2
7/26/2019,2/6/2019,INV-63087,3,2,4,1,8,205,31
7/26/2019,5/31/2019,INV-63088,3,2,4,1,8,203,26
7/26/2019,5/13/2019,INV-63089,3,2,4,1,8,203,7
7/26/2019,6/24/2019,INV-63090,1,1,4,2,12,298,2
7/26/2019,7/12/2019,INV-63091,1,2,4,2,12,224,3
7/26/2019,3/8/2019,INV-63092,3,2,7,3,13,320,11
7/26/2019,3/18/2019,INV-63093,1,2,7,1,6,329,11
7/26/2019,4/14/2019,INV-63094,3,2,7,1,7,282,26
7/26/2019,7/11/2019,INV-63095,3,2,7,2,10,231,2
7/26/2019,2/8/2019,INV-63096,1,2,7,2,12,299,2
7/26/2019,6/21/2019,INV-63097,1,1,8,1,6,329,27
7/26/2019,3/17/2019,INV-63098,1,1,8,2,11,250,2
7/26/2019,3/24/2019,INV-63099,1,2,8,2,11,255,4
7/26/2019,7/7/2019,INV-63100,1,1,8,1,8,202,4
7/26/2019,7/14/2019,INV-63101,1,1,8,1,8,202,7
7/26/2019,3/9/2019,INV-63102,1,2,8,1,8,202,18
7/26/2019,3/28/2019,INV-63103,1,2,8,1,8,202,18
7/26/2019,7/21/2019,INV-63104,3,1,9,1,7,330,33
7/26/2019,7/6/2019,INV-63105,3,1,9,1,7,330,7
7/26/2019,2/5/2019,INV-63106,4,1,9,1,4,317,16
7/26/2019,5/13/2019,INV-63107,3,2,9,1,5,322,14
7/26/2019,6/8/2019,INV-63108,3,2,9,1,6,327,9
7/26/2019,2/28/2019,INV-63109,4,1,9,1,7,282,7
7/26/2019,4/19/2019,INV-63110,3,1,9,3,14,216,11
7/26/2019,5/27/2019,INV-63111,4,1,9,2,10,308,2
7/26/2019,7/15/2019,INV-63112,3,2,9,2,10,304,4
7/26/2019,3/26/2019,INV-63113,3,1,9,2,10,241,3
7/26/2019,2/7/2019,INV-63114,3,1,9,2,11,268,2
7/26/2019,6/8/2019,INV-63115,3,1,9,1,8,201,30
7/26/2019,2/20/2019,INV-63116,3,1,9,1,8,201,21
7/26/2019,6/25/2019,INV-63117,3,1,10,1,9,326,28
7/26/2019,7/5/2019,INV-63118,1,2,10,2,11,249,2
7/26/2019,6/20/2019,INV-63119,3,1,10,2,12,293,2
7/27/2019,7/19/2019,INV-63120,1,1,1,1,3,325,32
7/27/2019,5/28/2019,INV-63121,1,1,1,1,3,325,20
7/27/2019,4/4/2019,INV-63122,1,1,1,1,4,317,20
7/27/2019,4/13/2019,INV-63123,4,2,1,1,5,322,8
7/27/2019,3/12/2019,INV-63124,4,2,1,1,6,327,29
7/27/2019,6/13/2019,INV-63125,3,2,1,3,14,217,24
7/27/2019,6/14/2019,INV-63126,4,2,1,2,10,227,2
7/27/2019,4/7/2019,INV-63127,1,1,1,2,10,228,4
7/27/2019,2/24/2019,INV-63128,1,1,1,2,11,259,3
7/27/2019,6/9/2019,INV-63129,1,1,1,3,16,323,29
7/27/2019,6/28/2019,INV-63130,1,1,1,1,8,201,30
7/27/2019,3/1/2019,INV-63131,1,1,1,2,12,284,2
7/27/2019,2/18/2019,INV-63132,3,2,1,2,12,287,2
7/27/2019,2/8/2019,INV-63133,1,2,4,2,10,307,2
7/27/2019,4/2/2019,INV-63134,1,2,4,2,11,268,2
7/27/2019,5/10/2019,INV-63135,1,2,4,1,8,202,20
7/27/2019,3/26/2019,INV-63136,1,2,4,1,8,202,15
7/27/2019,6/5/2019,INV-63137,1,2,4,1,8,202,10
7/27/2019,6/21/2019,INV-63138,3,2,6,1,7,330,4
7/27/2019,6/20/2019,INV-63139,3,2,6,1,7,330,22
7/27/2019,7/19/2019,INV-63140,3,2,6,2,12,288,2
7/27/2019,5/21/2019,INV-63141,3,1,7,2,11,269,2
7/27/2019,4/5/2019,INV-63142,1,2,8,1,7,330,18
7/27/2019,5/26/2019,INV-63143,3,2,8,1,3,325,13
7/27/2019,7/17/2019,INV-63144,3,2,8,1,3,325,13
7/27/2019,5/22/2019,INV-63145,3,2,8,1,9,326,17
7/27/2019,2/28/2019,INV-63146,3,2,8,1,6,329,7
7/27/2019,3/20/2019,INV-63147,1,2,8,2,10,229,4
7/27/2019,3/12/2019,INV-63148,3,2,8,2,11,264,4
7/27/2019,1/28/2019,INV-63149,1,1,9,1,7,330,9
7/27/2019,5/4/2019,INV-63150,1,1,9,1,7,330,10
7/27/2019,5/23/2019,INV-63151,1,1,9,3,14,213,10
7/27/2019,5/26/2019,INV-63152,3,1,9,2,10,241,2
7/27/2019,5/3/2019,INV-63153,1,1,9,2,11,246,2
7/27/2019,4/28/2019,INV-63154,3,1,9,1,8,201,2
7/27/2019,7/3/2019,INV-63155,3,1,9,1,8,201,16
7/27/2019,6/14/2019,INV-63156,3,1,9,1,8,201,3
7/27/2019,2/5/2019,INV-63157,3,1,10,1,6,329,18
7/27/2019,7/3/2019,INV-63158,3,1,10,2,11,274,4
7/27/2019,3/28/2019,INV-63159,3,2,10,2,11,249,4
7/27/2019,6/9/2019,INV-63160,3,1,10,1,8,201,25
7/27/2019,3/16/2019,INV-63161,3,1,10,1,8,201,3
7/28/2019,5/29/2019,INV-63162,1,2,1,1,5,322,2
7/28/2019,4/14/2019,INV-63163,1,2,1,2,10,226,3
7/28/2019,5/24/2019,INV-63164,1,2,1,1,8,204,27
7/28/2019,1/29/2019,INV-63165,3,2,4,1,7,330,32
7/28/2019,7/13/2019,INV-63166,4,1,4,1,7,330,5
7/28/2019,2/4/2019,INV-63167,4,1,4,1,7,330,29
7/28/2019,3/4/2019,INV-63168,3,2,4,2,10,230,2
7/28/2019,4/27/2019,INV-63169,1,2,4,2,11,248,2
7/28/2019,5/14/2019,INV-63170,4,1,4,2,11,252,3
7/28/2019,4/16/2019,INV-63171,3,2,7,1,4,317,24
7/28/2019,4/13/2019,INV-63172,1,2,7,3,14,215,28
7/28/2019,5/3/2019,INV-63173,1,2,7,2,10,307,2
7/28/2019,5/14/2019,INV-63174,3,1,7,2,11,266,3
7/28/2019,7/8/2019,INV-63175,3,2,7,2,11,249,2
7/28/2019,1/31/2019,INV-63176,3,2,7,1,8,201,6
7/28/2019,5/4/2019,INV-63177,3,2,7,1,8,201,4
7/28/2019,3/15/2019,INV-63178,3,2,7,1,8,201,24
7/28/2019,5/2/2019,INV-63179,3,2,8,1,5,322,28
7/28/2019,6/2/2019,INV-63180,3,2,8,3,14,214,24
7/28/2019,3/22/2019,INV-63181,3,2,8,2,10,227,3
7/28/2019,6/29/2019,INV-63182,3,2,8,2,11,315,2
7/28/2019,5/12/2019,INV-63183,1,1,9,1,3,325,11
7/28/2019,2/8/2019,INV-63184,3,2,9,1,7,330,17
7/28/2019,2/4/2019,INV-63185,3,2,9,1,7,330,7
7/28/2019,4/12/2019,INV-63186,4,2,9,1,5,322,7
7/28/2019,3/29/2019,INV-63187,4,2,9,1,6,329,4
7/28/2019,7/7/2019,INV-63188,4,2,9,2,10,241,2
7/28/2019,6/30/2019,INV-63189,4,2,9,2,11,250,2
7/28/2019,5/14/2019,INV-63190,1,1,9,2,12,286,2
7/28/2019,2/19/2019,INV-63191,3,2,9,2,12,224,3
7/28/2019,6/3/2019,INV-63192,1,1,10,1,9,326,25
7/28/2019,7/23/2019,INV-63193,1,1,10,1,6,329,2
7/28/2019,7/9/2019,INV-63194,1,1,10,3,14,214,23
7/28/2019,5/20/2019,INV-63195,3,1,10,3,14,213,28
7/28/2019,1/31/2019,INV-63196,3,1,10,2,11,250,4
7/28/2019,2/9/2019,INV-63197,1,1,10,2,11,316,2
7/28/2019,4/1/2019,INV-63198,1,1,10,2,11,249,2
7/28/2019,6/17/2019,INV-63199,3,1,10,1,8,203,12
7/28/2019,5/13/2019,INV-63200,3,1,10,1,8,203,25
7/29/2019,5/1/2019,INV-63201,4,2,1,1,7,330,23
7/29/2019,5/6/2019,INV-63202,4,2,1,1,7,330,6
7/29/2019,2/23/2019,INV-63203,3,1,1,1,3,321,17
7/29/2019,5/23/2019,INV-63204,3,1,1,1,3,321,25
7/29/2019,1/30/2019,INV-63205,1,1,1,1,3,321,33
7/29/2019,1/31/2019,INV-63206,4,1,1,1,7,282,10
7/29/2019,7/10/2019,INV-63207,3,2,1,3,14,213,2
7/29/2019,2/9/2019,INV-63208,4,1,1,3,14,215,32
7/29/2019,5/6/2019,INV-63209,4,1,1,2,10,226,2
7/29/2019,4/18/2019,INV-63210,4,2,1,2,10,227,3
7/29/2019,2/16/2019,INV-63211,3,1,1,2,10,228,2
7/29/2019,6/6/2019,INV-63212,1,1,1,2,11,246,2
7/29/2019,2/22/2019,INV-63213,3,2,1,2,11,273,2
7/29/2019,2/12/2019,INV-63214,3,1,1,3,17,221,11
7/29/2019,3/21/2019,INV-63215,4,1,4,1,7,330,16
7/29/2019,7/15/2019,INV-63216,1,1,4,3,13,320,23
7/29/2019,4/21/2019,INV-63217,4,1,4,2,10,237,3
7/29/2019,5/8/2019,INV-63218,1,1,4,1,8,205,20
7/29/2019,4/1/2019,INV-63219,1,1,4,1,8,205,31
7/29/2019,2/16/2019,INV-63220,1,1,4,2,12,286,2
7/29/2019,6/19/2019,INV-63221,3,1,6,1,6,327,9
7/29/2019,3/10/2019,INV-63222,1,2,6,2,11,246,2
7/29/2019,4/5/2019,INV-63223,3,1,6,2,12,293,3
7/29/2019,5/13/2019,INV-63224,1,2,6,3,17,220,16
7/29/2019,6/14/2019,INV-63225,1,1,7,1,6,327,23
7/29/2019,5/23/2019,INV-63226,1,1,7,2,10,232,2
7/29/2019,4/21/2019,INV-63227,1,1,7,2,11,245,2
7/29/2019,3/18/2019,INV-63228,3,1,8,3,13,320,20
7/29/2019,4/7/2019,INV-63229,1,2,8,1,6,328,9
7/29/2019,4/24/2019,INV-63230,4,2,8,1,7,282,8
7/29/2019,3/7/2019,INV-63231,4,2,8,3,14,217,3
7/29/2019,4/25/2019,INV-63232,3,1,8,3,14,215,15
7/29/2019,4/8/2019,INV-63233,3,2,8,3,14,214,7
7/29/2019,7/6/2019,INV-63234,3,1,8,3,14,212,9
7/29/2019,2/6/2019,INV-63235,4,2,8,2,10,232,2
7/29/2019,6/28/2019,INV-63236,3,1,8,2,10,231,3
7/29/2019,5/4/2019,INV-63237,3,2,8,2,10,228,4
7/29/2019,7/9/2019,INV-63238,3,1,8,2,11,250,2
7/29/2019,6/30/2019,INV-63239,1,2,8,2,12,224,2
7/29/2019,3/13/2019,INV-63240,1,1,9,1,7,330,2
7/29/2019,7/4/2019,INV-63241,1,1,9,1,7,330,17
7/29/2019,3/4/2019,INV-63242,1,1,9,1,3,321,16
7/29/2019,4/13/2019,INV-63243,3,1,9,1,3,325,11
7/29/2019,4/3/2019,INV-63244,4,1,9,1,4,317,31
7/29/2019,3/25/2019,INV-63245,1,2,9,1,7,282,13
7/29/2019,2/5/2019,INV-63246,1,1,9,2,10,242,4
7/29/2019,6/18/2019,INV-63247,4,1,9,2,10,225,2
7/29/2019,2/26/2019,INV-63248,3,1,9,2,10,227,2
7/29/2019,5/25/2019,INV-63249,1,2,9,2,10,238,3
7/29/2019,4/2/2019,INV-63250,3,2,9,2,11,256,2
7/29/2019,2/7/2019,INV-63251,3,1,9,2,11,246,2
7/29/2019,5/17/2019,INV-63252,4,1,9,1,8,201,5
7/29/2019,5/6/2019,INV-63253,4,1,9,1,8,201,2
7/29/2019,5/20/2019,INV-63254,4,1,9,1,8,201,30
7/29/2019,4/16/2019,INV-63255,3,2,9,1,8,201,2
7/29/2019,7/16/2019,INV-63256,3,2,9,1,8,201,3
7/29/2019,3/12/2019,INV-63257,1,1,9,2,12,300,2
7/29/2019,3/5/2019,INV-63258,3,2,9,3,17,221,28
7/29/2019,3/13/2019,INV-63259,3,2,10,1,6,327,11
7/29/2019,2/24/2019,INV-63260,3,2,10,2,10,239,3
7/29/2019,5/10/2019,INV-63261,3,2,10,2,11,263,4
7/29/2019,2/5/2019,INV-63262,3,2,10,1,8,203,18
7/29/2019,5/30/2019,INV-63263,3,2,10,1,8,203,14
7/29/2019,5/22/2019,INV-63264,3,2,10,1,8,203,30
7/30/2019,3/8/2019,INV-63265,1,1,1,1,7,330,4
7/30/2019,6/10/2019,INV-63266,1,1,1,1,9,326,2
7/30/2019,3/6/2019,INV-63267,1,1,1,3,14,218,17
7/30/2019,7/15/2019,INV-63268,1,1,1,2,10,228,2
7/30/2019,7/23/2019,INV-63269,1,1,1,1,8,201,13
7/30/2019,7/13/2019,INV-63270,1,1,1,1,8,201,19
7/30/2019,4/9/2019,INV-63271,1,1,1,2,12,284,2
7/30/2019,2/3/2019,INV-63272,3,1,4,1,9,326,18
7/30/2019,5/27/2019,INV-63273,2,1,4,1,5,322,19
7/30/2019,7/8/2019,INV-63274,2,1,4,2,10,228,2
7/30/2019,5/9/2019,INV-63275,3,1,4,2,12,283,2
7/30/2019,3/28/2019,INV-63276,3,2,8,1,3,325,25
7/30/2019,3/24/2019,INV-63277,3,2,8,1,3,325,20
7/30/2019,5/22/2019,INV-63278,4,1,8,1,3,325,6
